age,income,employment_type,credit_score,loan_amount,existing_emi,loan_term,years_of_experience,marital_status,education,dependents,debt_to_income,loan_to_income,emi_to_income,default
55,72659,Salaried,584.0,214292,2626.0,120,5.0,Single,Bachelor,3,0.4337,2.9493,0.4337,0
61,40706,Freelancer,541.0,197485,1108.0,60,4.0,Married,Master,4,0.3266,4.8515,0.3266,0
26,77792,Salaried,850.0,159026,3000.0,36,17.0,Divorced,High School,2,0.4628,2.0442,0.4628,0
45,100623,Salaried,650.0,480949,970.0,48,0.0,Married,Bachelor,3,0.1157,4.7797,0.1157,0
33,31125,Self-Employed,697.0,82896,921.0,84,5.0,Married,Bachelor,5,0.3551,2.6633,0.3551,0
54,114892,Business,850.0,82038,5217.0,12,11.0,Divorced,Bachelor,2,0.5449,0.714,0.5449,0
28,64288,Self-Employed,690.0,58176,3151.0,36,7.0,Married,High School,4,0.5882,0.9049,0.5882,0
41,62129,Self-Employed,489.0,86042,2331.0,48,13.0,Single,Master,1,0.4502,1.3849,0.4502,0
54,44571,Salaried,,196280,2208.0,60,0.0,Widowed,Bachelor,2,0.5945,4.4038,0.5945,0
24,64832,Self-Employed,681.0,157596,3112.0,12,1.0,Widowed,Bachelor,0,0.576,2.4308,0.576,0
45,64680,Salaried,523.0,270619,3121.0,36,6.0,Divorced,Bachelor,3,0.579,4.184,0.579,0
35,71708,Salaried,703.0,181603,1480.0,48,10.0,Married,PhD,3,0.2477,2.5325,0.2477,0
24,32362,Salaried,811.0,98764,202.0,48,8.0,Single,Bachelor,1,0.0749,3.0519,0.0749,0
32,90293,Self-Employed,,301862,612.0,48,11.0,Divorced,Bachelor,2,0.0813,3.3431,0.0813,0
52,47296,Salaried,697.0,133602,204.0,12,6.0,Single,Bachelor,3,0.0518,2.8248,0.0518,0
52,82785,Self-Employed,750.0,240173,1.0,60,1.0,Divorced,Bachelor,3,0.0001,2.9012,0.0001,0
48,80596,Business,748.0,224075,1594.0,60,10.0,Divorced,High School,0,0.2373,2.7802,0.2373,0
33,24055,Salaried,622.0,56714,1168.0,84,0.0,Married,PhD,3,0.5827,2.3577,0.5827,0
51,67466,Salaried,718.0,305791,261.0,24,3.0,Divorced,Master,1,0.0464,4.5325,0.0464,0
34,89858,Salaried,554.0,141553,2395.0,24,1.0,Married,Bachelor,2,0.3198,1.5753,0.3198,0
40,104721,Freelancer,780.0,510717,4319.0,60,8.0,Single,Bachelor,1,0.4949,4.8769,0.4949,0
38,130127,Business,725.0,519636,6237.0,36,7.0,Married,High School,0,0.5752,3.9933,0.5752,0
49,76892,Salaried,542.0,230010,2515.0,48,2.0,Single,Master,0,0.3925,2.9913,0.3925,0
26,34794,Freelancer,850.0,55538,1566.0,36,4.0,Married,Bachelor,1,0.5401,1.5962,0.5401,0
52,52544,Salaried,519.0,77326,1231.0,36,6.0,Single,Bachelor,2,0.2811,1.4716,0.2811,0
49,48797,Self-Employed,559.0,182343,615.0,36,11.0,Married,Master,0,0.1512,3.7368,0.1512,0
63,28853,Self-Employed,584.0,23418,113.0,84,8.0,Divorced,Bachelor,3,0.047,0.8116,0.047,0
22,50026,Salaried,720.0,123329,868.0,120,9.0,Widowed,Master,5,0.2082,2.4653,0.2082,0
43,77916,Salaried,692.0,129905,2287.0,48,10.0,Single,Bachelor,3,0.3522,1.6672,0.3522,0
39,51912,Business,709.0,45902,2549.0,36,7.0,Married,Bachelor,1,0.5892,0.8842,0.5892,0
51,10000,Salaried,824.0,48536,104.0,12,9.0,Married,Bachelor,2,0.1248,4.8536,0.1248,0
25,62022,Salaried,536.0,123923,1705.0,36,7.0,Widowed,Bachelor,0,0.3299,1.998,0.3299,0
39,24504,Self-Employed,814.0,42013,663.0,60,15.0,Married,PhD,0,0.3247,1.7145,0.3247,0
54,54861,Salaried,,42875,388.0,12,10.0,Married,Bachelor,3,0.0849,0.7815,0.0849,0
30,107266,Business,603.0,475201,141.0,120,17.0,Divorced,Bachelor,0,0.0158,4.4301,0.0158,0
45,38781,Salaried,536.0,29332,1865.0,24,14.0,Married,High School,4,0.5771,0.7563,0.5771,0
22,41584,Salaried,,25080,1999.0,36,7.0,Divorced,High School,0,0.5769,0.6031,0.5769,0
31,144871,Business,789.0,265321,2698.0,60,7.0,Divorced,Bachelor,0,0.2235,1.8314,0.2235,0
51,12594,Freelancer,787.0,30602,128.0,84,0.0,Divorced,Bachelor,0,0.122,2.4299,0.122,0
35,75747,Business,671.0,242415,3047.0,12,2.0,Single,Master,3,0.4827,3.2003,0.4827,0
29,63548,Salaried,493.0,194760,488.0,84,13.0,Married,Bachelor,1,0.0922,3.0648,0.0922,0
43,16174,Unemployed,584.0,32831,689.0,48,12.0,Divorced,Bachelor,0,0.5112,2.0299,0.5112,0
39,42522,Salaried,579.0,151015,932.0,36,0.0,Married,Master,2,0.263,3.5515,0.263,0
29,82542,Salaried,516.0,197737,436.0,24,14.0,Married,Bachelor,4,0.0634,2.3956,0.0634,0
55,64898,Freelancer,575.0,204077,3159.0,60,13.0,Single,Master,2,0.5841,3.1446,0.5841,0
41,51911,Salaried,,227173,125.0,84,13.0,Single,Bachelor,0,0.0289,4.3762,0.0289,0
29,75338,Self-Employed,616.0,352569,1423.0,12,10.0,Married,High School,0,0.2267,4.6798,0.2267,0
48,21793,Unemployed,656.0,93434,667.0,48,10.0,Married,Bachelor,3,0.3673,4.2873,0.3673,0
27,43430,Salaried,635.0,147650,429.0,12,7.0,Married,High School,2,0.1185,3.3997,0.1185,0
36,32090,Self-Employed,629.0,16992,1011.0,48,4.0,Married,Bachelor,4,0.3781,0.5295,0.3781,0
36,62344,Salaried,805.0,112896,1600.0,60,13.0,Married,High School,2,0.308,1.8109,0.308,0
53,29924,Freelancer,671.0,32498,830.0,12,6.0,Married,Bachelor,0,0.3328,1.086,0.3328,0
24,109476,Self-Employed,672.0,413012,1911.0,12,0.0,Married,High School,1,0.2095,3.7726,0.2095,0
24,54423,Salaried,545.0,73620,2482.0,84,11.0,Married,High School,2,0.5473,1.3527,0.5473,0
59,33740,Salaried,724.0,57716,1344.0,12,2.0,Married,Bachelor,1,0.478,1.7106,0.478,0
60,10000,Self-Employed,697.0,21649,204.0,120,8.0,Single,High School,5,0.2448,2.1649,0.2448,0
37,87515,Business,594.0,194457,3005.0,60,16.0,Married,High School,1,0.412,2.222,0.412,0
57,69123,Salaried,610.0,90577,1002.0,120,18.0,Married,Bachelor,2,0.174,1.3104,0.174,0
59,17878,Salaried,497.0,65713,804.0,120,11.0,Married,High School,0,0.5397,3.6756,0.5397,0
49,115456,Business,784.0,243096,3110.0,12,14.0,Single,High School,0,0.3232,2.1055,0.3232,0
56,68055,Salaried,513.0,208178,1877.0,84,11.0,Married,High School,2,0.331,3.059,0.331,0
58,41836,Business,715.0,45865,23.0,120,12.0,Single,Master,2,0.0066,1.0963,0.0066,0
59,85393,Salaried,725.0,46252,2735.0,84,12.0,Divorced,Bachelor,0,0.3843,0.5416,0.3843,0
57,59454,Self-Employed,573.0,191892,82.0,120,2.0,Single,Bachelor,1,0.0166,3.2276,0.0166,0
55,66123,Salaried,770.0,252573,2267.0,12,1.0,Widowed,Master,2,0.4114,3.8197,0.4114,0
27,47699,Self-Employed,710.0,162972,1089.0,12,13.0,Married,High School,3,0.274,3.4167,0.274,0
47,27509,Freelancer,610.0,15819,710.0,36,9.0,Married,Bachelor,1,0.3097,0.575,0.3097,1
48,189420,Business,628.0,384008,8910.0,12,8.0,Single,Master,2,0.5645,2.0273,0.5645,0
42,55372,Self-Employed,665.0,254573,2548.0,84,5.0,Single,Bachelor,1,0.5522,4.5975,0.5522,0
34,10000,Business,755.0,36129,27.0,60,6.0,Single,PhD,2,0.0324,3.6129,0.0324,0
27,32797,Self-Employed,479.0,132044,,60,14.0,Single,Master,2,0.5693,4.0261,0.5693,0
57,34758,Salaried,566.0,20253,157.0,120,3.0,Married,High School,0,0.0542,0.5827,0.0542,0
42,72819,Business,685.0,175682,1106.0,12,8.0,Single,PhD,2,0.1823,2.4126,0.1823,0
25,79097,Self-Employed,741.0,369652,2251.0,48,4.0,Married,Master,1,0.3415,4.6734,0.3415,0
22,25045,Salaried,701.0,33369,879.0,12,0.0,Single,Bachelor,0,0.4212,1.3324,0.4212,0
47,35717,Salaried,611.0,151866,1468.0,36,8.0,Divorced,PhD,2,0.4932,4.2519,0.4932,0
41,57544,Salaried,622.0,38103,1489.0,24,11.0,Married,High School,1,0.3105,0.6622,0.3105,0
58,65957,Salaried,713.0,108710,1054.0,120,2.0,Single,Bachelor,3,0.1918,1.6482,0.1918,0
35,71639,Freelancer,719.0,107371,1937.0,24,4.0,Married,High School,0,0.3245,1.4988,0.3245,0
41,100660,Business,741.0,56983,441.0,36,2.0,Single,High School,3,0.0526,0.5661,0.0526,0
30,60449,Salaried,586.0,218151,345.0,48,8.0,Single,Bachelor,0,0.0685,3.6088,0.0685,0
43,38576,Salaried,575.0,162016,1236.0,12,5.0,Married,Bachelor,0,0.3845,4.1999,0.3845,0
59,67240,Salaried,850.0,132088,1214.0,12,0.0,Married,Bachelor,2,0.2167,1.9644,0.2167,0
25,63053,Salaried,621.0,201917,147.0,120,6.0,Divorced,Bachelor,1,0.028,3.2023,0.028,0
21,77414,Salaried,658.0,112737,2273.0,60,13.0,Married,Bachelor,5,0.3523,1.4563,0.3523,0
33,29195,Freelancer,599.0,37626,1385.0,84,13.0,Widowed,High School,2,0.5693,1.2888,0.5693,0
41,50669,Salaried,617.0,118433,911.0,12,14.0,Divorced,Bachelor,1,0.2158,2.3374,0.2158,0
46,94567,Salaried,505.0,118179,2561.0,36,3.0,Divorced,Master,4,0.325,1.2497,0.325,0
41,23074,Salaried,649.0,94343,1109.0,84,2.0,Married,Bachelor,1,0.5768,4.0887,0.5768,0
38,30765,Business,610.0,49808,381.0,12,4.0,Single,Bachelor,1,0.1486,1.619,0.1486,0
57,130258,Business,686.0,95499,5290.0,60,12.0,Single,Bachelor,1,0.4873,0.7332,0.4873,0
52,32415,Salaried,608.0,142806,437.0,36,12.0,Married,Bachelor,4,0.1618,4.4056,0.1618,0
56,47694,Salaried,518.0,218955,2047.0,24,8.0,Married,Bachelor,2,0.515,4.5908,0.515,0
37,11586,Unemployed,,38619,110.0,60,13.0,Single,PhD,2,0.1139,3.3332,0.1139,0
55,75571,Salaried,765.0,79096,754.0,60,11.0,Married,Bachelor,2,0.1197,1.0466,0.1197,0
31,124443,Business,564.0,462740,161.0,12,5.0,Single,Bachelor,2,0.0155,3.7185,0.0155,0
41,63292,Salaried,786.0,77663,526.0,48,6.0,Married,Bachelor,3,0.0997,1.2271,0.0997,0
46,89554,Business,686.0,140986,1619.0,24,1.0,Single,Bachelor,0,0.2169,1.5743,0.2169,0
24,77769,Salaried,655.0,124923,2037.0,36,7.0,Married,Bachelor,0,0.3143,1.6063,0.3143,0
54,55358,Freelancer,743.0,220303,2461.0,36,4.0,Married,Bachelor,1,0.5335,3.9796,0.5335,0
38,93580,Business,656.0,73976,2946.0,60,2.0,Single,Bachelor,3,0.3778,0.7905,0.3778,0
60,63698,Salaried,773.0,218277,1441.0,120,4.0,Married,Bachelor,2,0.2715,3.4267,0.2715,0
55,29620,Salaried,664.0,40194,1382.0,120,15.0,Married,Bachelor,2,0.5599,1.357,0.5599,0
61,57214,Salaried,722.0,173337,1063.0,48,5.0,Single,Master,0,0.223,3.0296,0.223,0
49,42768,Freelancer,648.0,78741,227.0,12,15.0,Single,Bachelor,0,0.0637,1.8411,0.0637,0
49,57623,Salaried,736.0,81462,2726.0,24,8.0,Single,PhD,3,0.5677,1.4137,0.5677,0
58,93008,Salaried,850.0,343846,2849.0,36,6.0,Married,High School,0,0.3676,3.697,0.3676,0
62,101392,Salaried,509.0,433996,4261.0,24,10.0,Married,High School,2,0.5043,4.2804,0.5043,0
41,81855,Self-Employed,677.0,371545,268.0,84,0.0,Single,Bachelor,0,0.0393,4.5391,0.0393,0
62,69990,Salaried,650.0,159639,3319.0,36,18.0,Married,Master,2,0.5691,2.2809,0.5691,0
33,50057,Self-Employed,533.0,110252,2452.0,36,12.0,Single,Bachelor,2,0.5878,2.2025,0.5878,0
61,45787,Freelancer,652.0,176083,26.0,36,9.0,Divorced,High School,3,0.0068,3.8457,0.0068,0
37,40000,Self-Employed,451.0,185884,1162.0,120,12.0,Single,High School,1,0.3486,4.6471,0.3486,0
29,60630,Salaried,551.0,253884,1255.0,84,8.0,Divorced,Bachelor,2,0.2484,4.1874,0.2484,0
61,48073,Salaried,,122481,1226.0,36,4.0,Married,High School,1,0.306,2.5478,0.306,0
21,76295,Salaried,509.0,223703,682.0,60,7.0,Married,Bachelor,4,0.1073,2.9321,0.1073,0
22,47504,Salaried,685.0,50473,1822.0,120,5.0,Married,Bachelor,2,0.4603,1.0625,0.4603,0
49,61276,Salaried,522.0,118520,805.0,24,3.0,Married,Bachelor,0,0.1576,1.9342,0.1576,0
53,93462,Self-Employed,614.0,95444,2930.0,12,6.0,Married,High School,2,0.3762,1.0212,0.3762,0
30,17398,Self-Employed,514.0,33442,100.0,36,9.0,Married,High School,2,0.069,1.9222,0.069,0
60,37487,Salaried,694.0,99335,1030.0,60,9.0,Married,Bachelor,3,0.3297,2.6499,0.3297,0
41,69773,Self-Employed,652.0,198145,1498.0,60,15.0,Married,High School,0,0.2576,2.8399,0.2576,0
48,93275,Salaried,704.0,217511,516.0,36,6.0,Married,Bachelor,1,0.0664,2.3319,0.0664,0
31,29529,Freelancer,474.0,16835,65.0,84,4.0,Divorced,Master,4,0.0264,0.5701,0.0264,0
54,59768,Salaried,718.0,173434,2550.0,12,1.0,Married,High School,4,0.512,2.9018,0.512,0
28,78592,Salaried,394.0,168277,2124.0,48,10.0,Single,High School,1,0.3243,2.1411,0.3243,0
42,84794,Salaried,708.0,221267,2860.0,24,15.0,Married,High School,0,0.4047,2.6095,0.4047,0
28,32156,Self-Employed,699.0,27614,1099.0,48,6.0,Married,Master,1,0.4101,0.8588,0.4101,0
35,67889,Salaried,711.0,204173,959.0,60,5.0,Divorced,High School,0,0.1695,3.0075,0.1695,0
37,46315,Salaried,562.0,193727,1685.0,12,12.0,Divorced,PhD,1,0.4366,4.1828,0.4366,0
43,94095,Salaried,635.0,92370,180.0,60,2.0,Married,Bachelor,1,0.023,0.9817,0.023,0
44,60878,Salaried,815.0,107012,229.0,36,16.0,Single,Bachelor,3,0.0451,1.7578,0.0451,0
39,54605,Freelancer,680.0,106467,423.0,12,7.0,Married,High School,0,0.093,1.9498,0.093,0
25,84779,Salaried,695.0,56549,2290.0,120,9.0,Married,Bachelor,2,0.3241,0.667,0.3241,0
52,92718,Business,503.0,231497,3979.0,12,8.0,Widowed,Bachelor,2,0.515,2.4968,0.515,0
64,29357,Self-Employed,465.0,31730,677.0,60,0.0,Single,Bachelor,2,0.2767,1.0808,0.2767,0
21,34022,Salaried,661.0,40945,1211.0,12,7.0,Single,Bachelor,2,0.4271,1.2035,0.4271,0
43,66597,Freelancer,415.0,213592,1077.0,36,6.0,Single,Bachelor,2,0.1941,3.2072,0.1941,0
57,77264,Salaried,560.0,181755,968.0,120,9.0,Married,Bachelor,3,0.1503,2.3524,0.1503,0
28,52718,Salaried,764.0,214263,2148.0,48,13.0,Divorced,Bachelor,3,0.4889,4.0643,0.4889,0
33,84126,Salaried,595.0,42992,1153.0,60,10.0,Single,Bachelor,0,0.1645,0.511,0.1645,0
28,66863,Self-Employed,768.0,297899,1402.0,24,,Married,Bachelor,0,0.2516,4.4554,0.2516,0
43,47988,Freelancer,604.0,145904,2021.0,120,16.0,Married,High School,3,0.5054,3.0404,0.5054,0
63,57977,Self-Employed,679.0,206942,1737.0,60,8.0,Married,Bachelor,2,0.3595,3.5694,0.3595,0
21,112611,Freelancer,412.0,230193,3377.0,120,14.0,Married,Bachelor,4,0.3599,2.0441,0.3599,0
44,70277,Freelancer,724.0,49612,331.0,84,12.0,Divorced,High School,1,0.0565,0.7059,0.0565,0
55,76291,Salaried,729.0,129944,989.0,120,3.0,Single,Bachelor,0,0.1556,1.7033,0.1556,0
44,34277,Salaried,645.0,64257,626.0,120,13.0,Married,High School,1,0.2192,1.8746,0.2192,0
37,60376,Salaried,637.0,136176,1467.0,60,12.0,Single,High School,1,0.2916,2.2555,0.2916,0
25,46113,Self-Employed,581.0,172461,1381.0,48,8.0,Married,Master,2,0.3594,3.74,0.3594,0
40,54544,Salaried,690.0,217544,124.0,36,5.0,Divorced,Bachelor,3,0.0273,3.9884,0.0273,0
41,15814,Self-Employed,762.0,72602,745.0,24,12.0,Single,Bachelor,2,0.5653,4.591,0.5653,0
60,47992,Freelancer,626.0,42538,2180.0,84,12.0,Single,Master,0,0.5451,0.8864,0.5451,0
51,80089,Business,571.0,256087,3405.0,60,5.0,Married,High School,2,0.5102,3.1975,0.5102,0
56,78974,Self-Employed,638.0,82768,2229.0,24,11.0,Married,Master,2,0.3387,1.048,0.3387,0
31,127103,Business,443.0,525339,4081.0,36,6.0,Married,High School,2,0.3853,4.1332,0.3853,0
35,81214,Business,511.0,167770,3055.0,60,5.0,Single,Bachelor,2,0.4514,2.0658,0.4514,0
39,40344,Self-Employed,717.0,41795,360.0,48,10.0,Single,Bachelor,2,0.1071,1.036,0.1071,0
27,10000,Self-Employed,511.0,23508,479.0,36,11.0,Married,Master,1,0.5748,2.3508,0.5748,0
48,48390,Salaried,725.0,150764,1696.0,36,10.0,Single,Bachelor,2,0.4206,3.1156,0.4206,0
63,85637,Salaried,653.0,376239,447.0,12,7.0,Divorced,Bachelor,2,0.0626,4.3934,0.0626,0
25,34321,Self-Employed,543.0,122253,942.0,120,2.0,Single,Bachelor,0,0.3294,3.562,0.3294,0
25,73697,Salaried,393.0,270078,843.0,12,6.0,Married,High School,1,0.1373,3.6647,0.1373,1
50,78751,Business,617.0,267560,951.0,120,9.0,Single,Bachelor,1,0.1449,3.3975,0.1449,0
52,77317,Salaried,649.0,143202,2767.0,120,18.0,Single,High School,0,0.4295,1.8521,0.4295,0
28,178831,Business,850.0,99599,3798.0,84,3.0,Married,Bachelor,3,0.2549,0.5569,0.2549,0
30,68643,Business,694.0,223249,382.0,24,7.0,Married,Bachelor,1,0.0668,3.2523,0.0668,0
58,38979,Freelancer,658.0,92460,296.0,12,7.0,Single,Master,0,0.0911,2.372,0.0911,0
52,71709,Salaried,722.0,104126,318.0,48,0.0,Single,Bachelor,1,0.0532,1.4521,0.0532,0
48,42340,Salaried,691.0,204522,64.0,24,5.0,Single,Master,0,0.0181,4.8305,0.0181,0
37,36392,Business,845.0,82305,1532.0,12,2.0,Married,High School,2,0.5052,2.2616,0.5052,0
51,68710,Self-Employed,647.0,113097,194.0,24,5.0,Married,High School,2,0.0339,1.646,0.0339,0
28,72247,Business,765.0,38601,1789.0,12,15.0,Single,Bachelor,1,0.2971,0.5343,0.2971,0
60,10425,Unemployed,663.0,41523,16.0,84,11.0,Married,Bachelor,4,0.0184,3.983,0.0184,0
45,38993,Salaried,686.0,50758,1446.0,84,8.0,Married,Bachelor,1,0.445,1.3017,0.445,0
29,32355,Salaried,672.0,74915,89.0,60,17.0,Divorced,Bachelor,2,0.033,2.3154,0.033,0
22,34544,Salaried,493.0,110675,101.0,120,15.0,Divorced,High School,3,0.0351,3.2039,0.0351,0
35,52576,Freelancer,753.0,42441,953.0,84,3.0,Single,Bachelor,2,0.2175,0.8072,0.2175,0
23,29095,Salaried,570.0,72211,525.0,120,0.0,Single,High School,4,0.2165,2.4819,0.2165,0
56,66745,Salaried,747.0,46870,891.0,120,0.0,Single,High School,3,0.1602,0.7022,0.1602,0
24,44703,Salaried,574.0,104976,2113.0,84,3.0,Married,High School,4,0.5672,2.3483,0.5672,0
34,137313,Business,596.0,157709,2239.0,84,5.0,Widowed,Bachelor,1,0.1957,1.1485,0.1957,0
61,53087,Self-Employed,567.0,31722,320.0,60,15.0,Married,Bachelor,2,0.0723,0.5975,0.0723,0
61,67660,Salaried,489.0,95206,3246.0,36,14.0,Single,High School,3,0.5757,1.4071,0.5757,0
45,76769,Salaried,707.0,260334,2395.0,84,12.0,Married,Bachelor,4,0.3744,3.3911,0.3744,0
30,47370,Salaried,626.0,197062,0.0,48,5.0,Single,Bachelor,4,0.0,4.1601,0.0,0
41,130698,Business,609.0,406432,2203.0,36,7.0,Single,Master,3,0.2023,3.1097,0.2023,0
56,26698,Salaried,687.0,23461,1202.0,120,5.0,Married,Bachelor,2,0.5403,0.8788,0.5403,0
32,51247,Salaried,653.0,31546,1452.0,36,19.0,Single,High School,0,0.34,0.6156,0.34,0
47,64373,Self-Employed,625.0,312736,1023.0,36,4.0,Single,PhD,1,0.1907,4.8582,0.1907,0
60,35982,Freelancer,,165977,295.0,48,4.0,Married,High School,0,0.0984,4.6128,0.0984,0
22,64886,Salaried,717.0,263931,2309.0,48,10.0,Single,Bachelor,0,0.427,4.0676,0.427,0
33,78249,Salaried,789.0,225787,2174.0,36,3.0,Single,Bachelor,1,0.3334,2.8855,0.3334,0
52,91651,Salaried,564.0,187346,3605.0,60,10.0,Single,High School,0,0.472,2.0441,0.472,0
51,71897,Salaried,482.0,308058,2145.0,84,9.0,Divorced,Bachelor,0,0.358,4.2847,0.358,0
36,29273,Self-Employed,630.0,116124,1175.0,60,4.0,Married,High School,4,0.4817,3.9669,0.4817,0
52,51759,Salaried,656.0,122453,677.0,24,6.0,Single,Master,1,0.157,2.3658,0.157,0
52,99087,Business,710.0,230548,914.0,60,3.0,Married,High School,0,0.1107,2.3267,0.1107,0
54,40107,Self-Employed,774.0,104523,1224.0,24,,Single,Bachelor,2,0.3662,2.6061,0.3662,0
31,55139,Salaried,566.0,53780,2007.0,48,7.0,Married,Bachelor,3,0.4368,0.9754,0.4368,0
30,72405,Business,798.0,271143,3516.0,60,6.0,Married,High School,1,0.5827,3.7448,0.5827,0
35,47050,Salaried,738.0,75175,1459.0,36,12.0,Divorced,Bachelor,1,0.3721,1.5978,0.3721,0
37,88157,Self-Employed,615.0,434983,3221.0,84,11.0,Married,Master,0,0.4384,4.9342,0.4384,0
60,13958,Unemployed,683.0,28531,259.0,24,9.0,Widowed,Bachelor,1,0.2227,2.0441,0.2227,0
38,66563,Business,643.0,129831,2331.0,84,13.0,Widowed,Bachelor,0,0.4202,1.9505,0.4202,0
29,43102,Freelancer,578.0,154653,1666.0,120,7.0,Divorced,Bachelor,2,0.4638,3.5881,0.4638,0
45,13970,Self-Employed,699.0,53774,265.0,48,3.0,Married,Master,3,0.2276,3.8492,0.2276,0
60,61187,Salaried,587.0,206201,2668.0,48,8.0,Married,High School,2,0.5232,3.37,0.5232,0
34,20203,Unemployed,606.0,56101,621.0,24,7.0,Married,Bachelor,1,0.3689,2.7769,0.3689,0
45,115783,Salaried,683.0,229048,178.0,84,15.0,Single,High School,1,0.0184,1.9783,0.0184,0
42,16185,Freelancer,762.0,23383,200.0,24,6.0,Single,Master,1,0.1483,1.4447,0.1483,0
50,45199,Freelancer,548.0,144849,1630.0,12,15.0,Married,Bachelor,1,0.4328,3.2047,0.4328,0
40,54963,Business,,81822,1405.0,120,1.0,Married,Master,2,0.3068,1.4887,0.3068,0
41,73596,Salaried,536.0,165351,1623.0,12,6.0,Divorced,Master,4,0.2646,2.2467,0.2646,0
64,40385,Freelancer,586.0,122879,1957.0,12,6.0,Single,High School,0,0.5815,3.0427,0.5815,0
52,36784,Self-Employed,630.0,116263,737.0,24,6.0,Single,High School,4,0.2404,3.1607,0.2404,0
41,40447,Self-Employed,590.0,189736,243.0,48,13.0,Married,High School,4,0.0721,4.691,0.0721,0
55,138913,Business,586.0,168721,2533.0,48,5.0,Married,Bachelor,0,0.2188,1.2146,0.2188,0
52,21385,Salaried,557.0,56485,1031.0,24,12.0,Single,Bachelor,0,0.5785,2.6413,0.5785,0
50,87009,Salaried,750.0,381752,3896.0,12,7.0,Widowed,Master,1,0.5373,4.3875,0.5373,0
59,109133,Self-Employed,661.0,192102,4593.0,36,7.0,Married,Bachelor,2,0.505,1.7603,0.505,0
32,16397,Salaried,819.0,46782,639.0,12,1.0,Married,Bachelor,0,0.4676,2.8531,0.4676,0
61,79775,Self-Employed,595.0,258811,2120.0,48,14.0,Divorced,Master,0,0.3189,3.2443,0.3189,0
38,58351,Salaried,727.0,208589,1024.0,120,15.0,Married,High School,4,0.2106,3.5747,0.2106,0
41,25673,Self-Employed,783.0,86525,1006.0,24,1.0,Married,High School,0,0.4702,3.3703,0.4702,0
33,89442,Salaried,555.0,254230,976.0,24,16.0,Divorced,Bachelor,1,0.1309,2.8424,0.1309,0
41,104349,Salaried,850.0,159643,2314.0,60,0.0,Single,Bachelor,3,0.2661,1.5299,0.2661,0
28,61349,Self-Employed,551.0,248680,2587.0,48,7.0,Married,Master,3,0.506,4.0535,0.506,0
60,17545,Self-Employed,730.0,82181,315.0,120,7.0,Single,Bachelor,1,0.2154,4.684,0.2154,0
27,48983,Salaried,525.0,173662,1763.0,36,6.0,Single,Master,0,0.4319,3.5454,0.4319,0
43,82200,Business,664.0,165026,1840.0,36,13.0,Divorced,Bachelor,2,0.2686,2.0076,0.2686,0
64,41979,Self-Employed,690.0,209273,294.0,120,11.0,Married,High School,3,0.084,4.9852,0.084,0
52,116942,Business,657.0,177921,2719.0,36,0.0,Married,High School,5,0.279,1.5214,0.279,0
31,86874,Salaried,850.0,434177,0.0,60,15.0,Divorced,High School,0,0.0,4.9978,0.0,0
42,74119,Salaried,591.0,207333,2838.0,60,16.0,Divorced,High School,2,0.4595,2.7973,0.4595,0
42,84008,Salaried,653.0,244219,906.0,12,11.0,Divorced,Bachelor,1,0.1294,2.9071,0.1294,0
63,60002,Salaried,661.0,187356,1113.0,36,6.0,Married,Bachelor,4,0.2226,3.1225,0.2226,0
45,33639,Freelancer,568.0,37035,587.0,36,9.0,Single,Bachelor,1,0.2094,1.101,0.2094,0
42,10000,Unemployed,715.0,36406,248.0,24,6.0,Single,Bachelor,1,0.2976,3.6406,0.2976,0
48,103911,Business,,269692,3872.0,36,12.0,Married,High School,0,0.4472,2.5954,0.4472,0
49,82548,Salaried,,156495,2704.0,120,0.0,Married,Bachelor,1,0.3931,1.8958,0.3931,0
33,38171,Salaried,705.0,147309,1229.0,12,10.0,Married,Bachelor,1,0.3864,3.8592,0.3864,0
38,93328,Business,484.0,348588,4475.0,60,13.0,Married,Master,0,0.5754,3.7351,0.5754,0
22,74042,Self-Employed,507.0,51116,272.0,84,6.0,Widowed,Master,1,0.0441,0.6904,0.0441,0
49,37183,Freelancer,580.0,64214,294.0,48,10.0,Married,Master,1,0.0949,1.727,0.0949,0
41,50591,Salaried,537.0,79425,140.0,120,0.0,Married,Bachelor,3,0.0332,1.5699,0.0332,0
35,65942,Salaried,651.0,134279,941.0,120,3.0,Single,High School,0,0.1712,2.0363,0.1712,0
47,11936,Unemployed,659.0,28626,94.0,48,9.0,Single,High School,3,0.0945,2.3983,0.0945,0
51,18465,Unemployed,678.0,79402,313.0,48,10.0,Single,Master,2,0.2034,4.3001,0.2034,0
35,60707,Freelancer,,222623,1727.0,12,5.0,Married,Bachelor,0,0.3414,3.6672,0.3414,0
43,53502,Salaried,618.0,238260,371.0,12,9.0,Single,Bachelor,0,0.0832,4.4533,0.0832,0
44,104844,Business,738.0,373969,645.0,60,7.0,Married,Master,3,0.0738,3.5669,0.0738,0
64,60246,Salaried,518.0,62621,1850.0,60,0.0,Married,Bachelor,0,0.3685,1.0394,0.3685,0
33,79959,Salaried,795.0,200837,976.0,120,6.0,Single,High School,0,0.1465,2.5117,0.1465,0
42,73082,Self-Employed,705.0,249185,989.0,24,11.0,Single,High School,1,0.1624,3.4097,0.1624,0
63,39280,Freelancer,716.0,103181,570.0,12,14.0,Married,High School,1,0.1741,2.6268,0.1741,0
